"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","10","100","Song","CL","0.00000","0.014387395187",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","4","100","Song","CH","0.00000","0.024219864471",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","24","100","Song","CA","0.00000","0.066919250074",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","23","100","Song","BR","0.00000","0.033371472664",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","2","100","Song","BE","0.00000","0.006232140788",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","20","100","Song","AU","0.00000","0.058472860864",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","AT","0.00000","0.002856832823",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","8","100","Song","AR","0.00000","0.008795519002",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","AL","0.00000","0.000033637089",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","VN","0.00000","0.000012758896",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","4","100","Song","PT","0.00000","0.008925427762",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","MX","0.00000","0.001116983357",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","ES","0.00000","0.005989721762",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","3","100","Song","DE","0.00000","0.008809437797",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","CL","0.00000","0.001085666066",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","3","100","Song","AU","0.00000","0.009017059834",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","ZA","0.00000","0.013394521091",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","TW","0.00000","0.001125102654",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","TR","0.00000","0.006207782895",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","6","100","Song","TH","0.00000","0.002387073467",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","6","100","Song","SE","0.00000","0.018723100057",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","SA","0.00000","0.002508862930",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","RO","0.00000","0.002615573697",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","PT","0.00000","0.015619208609",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","9","100","Song","PL","0.00000","0.019127905033",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","PK","0.00000","0.001324605393",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","14","100","Song","PH","0.00000","0.012024679611",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","NZ","0.00000","0.037864923885",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","11","100","Song","NO","0.00000","0.044994826998",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","26","100","Song","NL","0.00000","0.079362653457",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","MY","0.00000","0.000044076186",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","22","100","Song","MX","0.00000","0.036447526520",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","LT","0.00000","0.003901902403",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","JP","0.00000","0.006670582853",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","5","100","Song","IT","0.00000","0.026717128405",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","IL","0.00000","0.009729238215",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","IE","0.00000","0.005632472672",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","ID","0.00000","0.000022038093",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","HU","0.00000","0.001685334183",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","HR","0.00000","0.003840427722",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","GR","0.00000","0.000176304745",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","14","100","Song","FR","0.00000","0.032172136432",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","FI","0.00000","0.049446521833",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","13","100","Song","ES","0.00000","0.026228810654",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","EE","0.00000","0.006001320759",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","DK","0.00000","0.012038598407",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","61","100","Song","DE","0.00000","0.198009947965",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","CZ","0.00000","0.008409272420",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","6","100","Song","CO","0.00000","0.011812417976",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","CL","0.00000","0.006966357263",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","CH","0.00000","0.020282005179",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","46","100","Song","CA","0.00000","0.135208341628",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","25","100","Song","BR","0.00000","0.036577435280",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","BG","0.00000","0.007926754168",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","BE","0.00000","0.006430483627",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","19","100","Song","AU","0.00000","0.055650825030",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","AT","0.00000","0.017770822449",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","16","100","Song","AR","0.00000","0.016331386990",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","VN","0.00000","0.000012758896",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","PT","0.00000","0.008925427762",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","PH","0.00000","0.001496270541",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","DE","0.00000","0.005182431610",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","BR","0.00000","0.000256337821",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","AU","0.00000","0.004720791552",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","7","100","Song","AE","0.00000","0.036863930492",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","ZA","0.00000","0.006542993893",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","TR","0.00000","0.002856832823",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","TH","0.00000","0.000240099226",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","SI","0.00000","0.003616567090",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","PT","0.00000","0.011157074677",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","PH","0.00000","0.001364041981",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","PE","0.00000","0.000199502738",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","NZ","0.00000","0.005109357932",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","NO","0.00000","0.003660643277",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","MX","0.00000","0.001116983357",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","IL","0.00000","0.009595849756",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","ID","0.00000","0.004202316411",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","6","100","Song","FR","0.00000","0.015841909340",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","8","100","Song","DE","0.00000","0.035438413830",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","CO","0.00000","0.000041756387",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","CL","0.00000","0.004139681830",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","CH","0.00000","0.023773303108",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","6","100","Song","CA","0.00000","0.022256154373",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","BR","0.00000","0.004393699852",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","BE","0.00000","0.005630152873",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","10","100","Song","AU","0.00000","0.029419694576",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","AT","0.00000","0.006515156301",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","AR","0.00000","0.003299914487",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","FR","0.00000","0.005862132801",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","SI","0.00000","0.001808283545",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","ES","0.00000","0.000419883671",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","CA","0.00000","0.001863958728",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","AU","0.00000","0.004720791552",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","SI","0.00000","-0.000852218865",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","SE","0.00000","-0.001587843458",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","RS","0.00000","-0.000744010667",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","PT","0.00000","-0.000041205434",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","2","100","Song","PL","0.00000","-0.001243758068",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","2","100","Song","PH","0.00000","-0.000522503472",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","3","100","Song","NZ","0.00000","-0.003304609761",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","2","100","Song","NO","0.00000","-0.003377968774",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","2","100","Song","NL","0.00000","-0.002850292149",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","MY","0.00000","-0.000013148622",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","10","100","Song","MX","0.00000","-0.004022129481",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","LT","0.00000","-0.000945342567",
"2026-05-27","2026-05-27","2026-03","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","JP","0.00000","-0.001050064107",
